order_id,customer_id,employee_id,shipper_id,region_id,order_date,ship_date,promised_date,delivered_date,order_status,sales_channel
5101,217,,3,6,2023-05-17,2023-05-19,2023-05-22,2023-05-23,Completed,Mobile App
5102,977,,4,5,2022-09-23,2022-09-24,2022-09-26,2022-09-27,Completed,Web
5103,1731,7,1,8,2025-12-05,,2025-12-09,,Pending,Sales Rep
5104,2424,8,5,7,2025-12-11,2025-12-11,2025-12-14,2025-12-15,Completed,Sales Rep
5105,1458,,1,6,2022-07-04,2022-07-06,2022-07-06,2022-07-08,Completed,Web
5106,727,,1,3,2023-12-13,2023-12-14,2023-12-18,2023-12-17,Completed,Mobile App
5107,2443,,2,1,2023-10-08,2023-10-09,2023-10-11,,Pending,Web
5108,1973,,2,3,2025-01-03,2025-01-04,2025-01-09,2025-01-09,Completed,Web
5109,575,,5,7,2024-09-06,2024-09-07,2024-09-11,2024-09-11,Completed,Marketplace
5110,1611,,4,7,2023-09-20,2023-09-21,2023-09-25,2023-09-25,Completed,Mobile App
5111,1281,,2,4,2022-01-06,2022-01-07,2022-01-11,2022-01-11,Completed,Web
5112,680,,3,2,2024-09-11,2024-09-13,2024-09-14,2024-09-14,Completed,Mobile App
5113,419,,2,6,2024-11-15,,2024-11-21,,Pending,Web
5114,2937,,5,8,2023-12-15,2023-12-15,2023-12-21,,Pending,Web
5115,2883,,4,3,2025-09-24,2025-09-26,2025-09-27,2025-09-27,Completed,Mobile App
5116,1239,23,4,8,2022-01-05,2022-01-07,2022-01-08,2022-01-09,Completed,Sales Rep
5117,1849,,3,4,2022-06-28,2022-06-30,2022-07-04,2022-07-04,Completed,Marketplace
5118,881,,3,6,2025-10-04,,2025-10-06,,Cancelled,Marketplace
5119,1075,,1,8,2023-08-17,2023-08-19,2023-08-22,2023-08-22,Completed,Marketplace
5120,447,,2,1,2023-09-29,,2023-10-03,,Cancelled,Web
5121,2467,,2,8,2023-11-15,,2023-11-20,,Pending,Web
5122,1257,,3,3,2023-11-11,2023-11-11,2023-11-13,2023-11-13,Completed,Mobile App
5123,180,,3,7,2025-07-26,2025-07-26,2025-07-28,2025-07-29,Completed,Web
5124,22,,2,4,2022-02-16,2022-02-17,2022-02-22,,Pending,Web
5125,139,,5,6,2022-07-26,2022-07-26,2022-07-30,2022-07-30,Completed,Mobile App
5126,590,16,5,6,2025-01-07,2025-01-09,2025-01-12,2025-01-14,Completed,Sales Rep
5127,297,,4,1,2023-10-27,2023-10-27,2023-11-01,2023-11-01,Completed,Mobile App
5128,193,,5,7,2022-09-17,,2022-09-21,,Cancelled,Web
5129,2340,,4,7,2025-11-27,,2025-11-29,,Cancelled,Web
5130,2191,,4,4,2023-08-24,2023-08-24,2023-08-29,2023-09-01,Completed,Mobile App
5131,1119,,5,5,2023-01-21,2023-01-22,2023-01-26,2023-01-29,Completed,Web
5132,2925,,4,8,2024-04-27,2024-04-29,2024-04-29,2024-04-29,Completed,Web
5133,2976,,2,6,2023-11-16,2023-11-18,2023-11-22,,Pending,Web
5134,447,,5,1,2025-12-03,2025-12-03,2025-12-06,2025-12-06,Completed,Web
5135,2039,,4,7,2022-09-05,2022-09-07,2022-09-07,2022-09-07,Completed,Mobile App
5136,159,,5,1,2024-12-04,2024-12-04,2024-12-09,2024-12-10,Completed,Web
5137,1309,,5,7,2024-01-11,2024-01-13,2024-01-16,2024-01-16,Completed,Mobile App
5138,504,,3,6,2024-12-10,,2024-12-14,,Pending,Web
5139,415,,3,5,2024-12-08,2024-12-08,2024-12-14,,Pending,Marketplace
5140,127,29,2,2,2025-01-06,2025-01-07,2025-01-09,2025-01-09,Completed,Sales Rep
5141,697,,4,2,2024-02-24,2024-02-25,2024-02-29,2024-03-02,Completed,Mobile App
5142,2167,,3,2,2025-07-26,2025-07-28,2025-08-01,2025-08-04,Completed,Mobile App
5143,838,,2,7,2022-01-02,2022-01-02,2022-01-06,,Pending,Marketplace
5144,741,,1,8,2023-01-20,2023-01-20,2023-01-23,2023-01-24,Completed,Web
5145,1241,,1,1,2025-08-19,2025-08-20,2025-08-22,2025-08-23,Completed,Marketplace
5146,723,,3,4,2024-09-09,2024-09-11,2024-09-12,2024-09-12,Completed,Marketplace
5147,668,,2,2,2024-02-12,2024-02-14,2024-02-14,2024-02-14,Completed,Marketplace
5148,1315,,5,3,2025-01-06,2025-01-06,2025-01-11,2025-01-12,Completed,Marketplace
5149,493,,3,4,2022-05-23,2022-05-25,2022-05-29,2022-05-29,Completed,Marketplace
5150,679,,5,3,2022-07-05,2022-07-07,2022-07-09,2022-07-09,Completed,Web
5151,1365,,1,6,2024-08-15,2024-08-16,2024-08-17,,Pending,Web
5152,966,2,1,6,2022-06-12,2022-06-14,2022-06-15,2022-06-15,Completed,Sales Rep
5153,2574,,3,4,2023-09-18,2023-09-20,2023-09-20,2023-09-20,Completed,Web
5154,1688,,5,3,2022-05-19,,2022-05-25,,Pending,Marketplace
5155,874,,2,8,2023-11-26,2023-11-26,2023-11-30,2023-11-30,Completed,Mobile App
5156,2268,,3,4,2022-10-09,2022-10-10,2022-10-14,2022-10-14,Completed,Mobile App
5157,1878,,5,6,2025-07-14,2025-07-14,2025-07-17,,Pending,Marketplace
5158,2117,,2,2,2024-05-05,2024-05-05,2024-05-10,2024-05-13,Completed,Marketplace
5159,742,,5,2,2023-12-21,2023-12-21,2023-12-27,2023-12-28,Completed,Mobile App
5160,338,,1,2,2022-12-21,2022-12-23,2022-12-25,2022-12-25,Completed,Mobile App
5161,1744,,5,3,2024-01-12,2024-01-12,2024-01-16,2024-01-17,Completed,Web
5162,833,,3,3,2025-11-28,2025-11-29,2025-12-03,2025-12-03,Completed,Web
5163,119,,2,5,2023-12-05,2023-12-06,2023-12-10,2023-12-10,Completed,Mobile App
5164,766,,5,3,2022-05-13,2022-05-14,2022-05-16,2022-05-17,Completed,Web
5165,2916,21,4,6,2024-07-21,2024-07-22,2024-07-24,2024-07-23,Completed,Sales Rep
5166,470,,3,1,2023-04-10,2023-04-10,2023-04-13,,Pending,Web
5167,2131,,4,7,2024-07-22,2024-07-24,2024-07-26,2024-07-27,Completed,Mobile App
5168,356,,5,2,2024-09-13,2024-09-15,2024-09-17,2024-09-19,Completed,Web
5169,2635,,4,3,2025-06-01,2025-06-01,2025-06-07,2025-06-07,Completed,Web
5170,337,,5,3,2022-04-07,2022-04-07,2022-04-13,2022-04-15,Completed,Mobile App
5171,2166,,2,7,2022-09-04,2022-09-05,2022-09-07,2022-09-07,Completed,Mobile App
5172,384,,3,7,2024-05-04,2024-05-04,2024-05-09,,Pending,Web
5173,532,,2,4,2023-02-27,2023-03-01,2023-03-04,2023-03-04,Completed,Mobile App
5174,626,,2,3,2024-07-19,2024-07-20,2024-07-21,2024-07-20,Completed,Web
5175,2294,13,4,5,2022-12-11,2022-12-11,2022-12-14,2022-12-15,Completed,Sales Rep
5176,2202,22,4,7,2025-11-25,2025-11-25,2025-11-30,2025-12-02,Completed,Sales Rep
5177,1897,,2,2,2023-07-14,2023-07-14,2023-07-19,2023-07-21,Completed,Mobile App
5178,1276,,1,1,2022-02-28,2022-03-01,2022-03-06,2022-03-06,Completed,Web
5179,1542,,5,4,2025-07-01,,2025-07-05,,Pending,Mobile App
5180,2884,,2,5,2024-07-08,2024-07-10,2024-07-10,2024-07-10,Completed,Web
5181,2514,18,1,4,2023-07-30,2023-07-30,2023-08-05,2023-08-06,Completed,Sales Rep
5182,1465,,4,2,2022-11-29,2022-12-01,2022-12-03,2022-12-02,Completed,Web
5183,1716,,5,3,2024-11-07,2024-11-08,2024-11-10,2024-11-12,Completed,Web
5184,2000,,4,3,2022-11-28,2022-11-30,2022-12-04,2022-12-06,Completed,Web
5185,1199,9,3,7,2023-05-17,2023-05-19,2023-05-19,,Pending,Sales Rep
5186,2055,,4,2,2022-11-13,2022-11-13,2022-11-18,2022-11-17,Completed,Mobile App
5187,599,,2,8,2023-07-11,2023-07-13,2023-07-17,2023-07-18,Completed,Web
5188,2492,,3,1,2022-12-29,,2023-01-03,,Pending,Web
5189,1047,,5,1,2025-10-14,2025-10-15,2025-10-16,2025-10-18,Completed,Web
5190,1723,,4,1,2024-10-09,2024-10-10,2024-10-15,2024-10-16,Completed,Web
5191,2983,25,5,8,2024-07-30,2024-07-31,2024-08-01,2024-08-01,Completed,Sales Rep
5192,2320,,3,3,2023-04-30,2023-05-02,2023-05-02,2023-05-02,Completed,Web
5193,988,,3,6,2022-10-03,2022-10-04,2022-10-05,2022-10-05,Completed,Web
5194,189,,1,4,2022-12-16,,2022-12-18,,Cancelled,Mobile App
5195,2367,,1,3,2022-08-09,2022-08-09,2022-08-13,2022-08-15,Completed,Web
5196,2266,16,3,7,2025-09-05,2025-09-06,2025-09-08,2025-09-08,Completed,Sales Rep
5197,1553,14,5,7,2025-11-25,2025-11-25,2025-11-27,2025-11-27,Completed,Sales Rep
5198,86,,4,1,2022-05-13,2022-05-13,2022-05-16,2022-05-16,Completed,Mobile App
5199,97,,4,6,2023-10-12,2023-10-13,2023-10-17,2023-10-17,Completed,Web
5200,1796,,2,2,2024-05-18,,2024-05-24,,Pending,Web
5201,1120,,4,1,2024-07-10,2024-07-12,2024-07-15,2024-07-16,Completed,Mobile App
5202,2056,,2,6,2024-03-13,2024-03-13,2024-03-19,2024-03-20,Completed,Mobile App
5203,499,,2,3,2023-02-06,2023-02-08,2023-02-11,2023-02-12,Completed,Web
5204,1422,,5,8,2023-07-22,2023-07-24,2023-07-26,2023-07-27,Completed,Mobile App
5205,2141,,3,8,2023-04-08,2023-04-10,2023-04-13,2023-04-14,Completed,Web
5206,2642,,4,7,2023-08-12,2023-08-13,2023-08-18,2023-08-18,Completed,Mobile App
5207,1658,,1,3,2022-04-19,2022-04-21,2022-04-21,2022-04-22,Completed,Marketplace
5208,2806,,4,4,2023-12-29,2023-12-30,2024-01-04,2024-01-05,Completed,Marketplace
5209,2892,,3,3,2022-02-06,,2022-02-08,,Pending,Mobile App
5210,2253,,4,1,2023-01-04,2023-01-06,2023-01-09,2023-01-12,Completed,Mobile App
5211,928,,5,3,2022-03-14,2022-03-16,2022-03-16,2022-03-16,Completed,Mobile App
5212,2139,,2,3,2024-04-07,2024-04-07,2024-04-10,2024-04-10,Completed,Mobile App
5213,1112,,4,1,2024-12-10,,2024-12-12,,Cancelled,Web
5214,1797,,5,3,2023-05-20,2023-05-20,2023-05-24,2023-05-27,Completed,Web
5215,637,,4,5,2023-06-30,,2023-07-04,,Cancelled,Marketplace
5216,2105,,5,8,2022-06-13,2022-06-14,2022-06-18,,Pending,Marketplace
5217,489,,3,4,2023-05-03,2023-05-05,2023-05-05,2023-05-05,Completed,Marketplace
5218,2322,,3,3,2023-12-11,2023-12-13,2023-12-14,2023-12-15,Completed,Web
5219,2999,,2,2,2025-07-14,2025-07-16,2025-07-20,2025-07-21,Completed,Web
5220,1721,,1,3,2025-06-28,2025-06-30,2025-07-01,2025-07-02,Completed,Marketplace
5221,2205,,1,5,2024-07-05,2024-07-07,2024-07-11,2024-07-12,Completed,Web
5222,1015,,1,3,2025-05-26,,2025-05-30,,Cancelled,Web
5223,2532,,3,2,2025-12-26,,2025-12-31,,Cancelled,Web
5224,2912,,3,2,2024-10-14,2024-10-14,2024-10-16,2024-10-16,Completed,Mobile App
5225,919,,3,2,2023-01-10,,2023-01-15,,Cancelled,Mobile App
5226,296,,2,4,2025-10-25,2025-10-27,2025-10-31,2025-10-31,Completed,Marketplace
5227,2471,,4,4,2023-11-02,,2023-11-06,,Cancelled,Web
5228,2831,7,5,6,2022-10-15,2022-10-17,2022-10-19,2022-10-19,Completed,Sales Rep
5229,1117,,4,2,2024-11-29,2024-12-01,2024-12-04,2024-12-04,Completed,Marketplace
5230,1474,,3,3,2022-08-03,2022-08-04,2022-08-09,2022-08-10,Completed,Web
5231,2927,,3,3,2024-06-12,2024-06-13,2024-06-16,2024-06-18,Completed,Web
5232,386,,3,6,2024-07-27,2024-07-29,2024-07-29,2024-07-30,Completed,Web
5233,1935,,1,1,2022-10-22,,2022-10-27,,Cancelled,Mobile App
5234,238,,1,1,2024-11-05,2024-11-07,2024-11-07,2024-11-06,Completed,Marketplace
5235,1152,7,5,2,2024-08-24,2024-08-26,2024-08-30,2024-08-30,Completed,Sales Rep
5236,1620,,2,1,2023-10-13,2023-10-14,2023-10-17,2023-10-17,Completed,Marketplace
5237,2892,,3,3,2025-08-14,2025-08-16,2025-08-19,2025-08-20,Completed,Mobile App
5238,971,,3,1,2024-08-12,,2024-08-16,,Pending,Mobile App
5239,1559,,5,7,2023-07-19,,2023-07-21,,Cancelled,Mobile App
5240,2057,,4,7,2023-07-07,2023-07-08,2023-07-13,2023-07-13,Completed,Web
5241,579,,1,8,2025-11-13,2025-11-13,2025-11-18,2025-11-17,Completed,Marketplace
5242,2063,,1,7,2025-11-22,,2025-11-24,,Pending,Mobile App
5243,2950,,5,2,2025-07-22,2025-07-22,2025-07-28,2025-07-29,Completed,Web
5244,2443,,3,1,2024-08-18,2024-08-18,2024-08-23,2024-08-23,Completed,Web
5245,748,,1,7,2025-05-30,2025-06-01,2025-06-02,2025-06-03,Completed,Web
5246,58,17,3,6,2022-08-21,2022-08-22,2022-08-23,,Pending,Sales Rep
5247,2311,,2,7,2022-08-15,2022-08-15,2022-08-20,2022-08-19,Completed,Mobile App
5248,1574,,3,5,2023-09-12,2023-09-13,2023-09-14,2023-09-14,Completed,Marketplace
5249,2299,,4,6,2024-10-24,2024-10-25,2024-10-28,2024-10-28,Completed,Web
5250,868,,5,2,2025-03-07,2025-03-07,2025-03-13,2025-03-13,Completed,Mobile App
5251,90,,5,8,2024-07-28,2024-07-28,2024-07-31,2024-07-31,Completed,Web
5252,172,,5,7,2025-11-24,2025-11-26,2025-11-30,2025-12-01,Completed,Mobile App
5253,1943,9,3,2,2025-11-14,2025-11-14,2025-11-18,2025-11-18,Completed,Sales Rep
5254,1842,,5,1,2025-08-24,,2025-08-30,,Cancelled,Web
5255,1759,,5,3,2024-10-26,2024-10-26,2024-10-30,2024-10-30,Completed,Web
5256,2302,,1,3,2025-12-11,2025-12-12,2025-12-17,2025-12-19,Completed,Mobile App
5257,712,,4,2,2025-10-28,2025-10-28,2025-10-31,2025-10-31,Completed,Marketplace
5258,863,,4,3,2022-12-27,2022-12-28,2022-12-30,2022-12-30,Completed,Mobile App
5259,416,,4,4,2025-09-07,,2025-09-11,,Cancelled,Web
5260,1336,,5,2,2025-11-16,2025-11-17,2025-11-22,2025-11-22,Completed,Mobile App
5261,2519,,3,5,2024-02-29,2024-03-01,2024-03-06,2024-03-06,Completed,Marketplace
5262,1611,,5,7,2025-10-17,2025-10-17,2025-10-21,2025-10-22,Completed,Marketplace
5263,1514,,4,1,2022-04-10,2022-04-11,2022-04-12,2022-04-12,Completed,Web
5264,73,,3,2,2022-07-31,2022-08-01,2022-08-03,2022-08-04,Completed,Web
5265,1089,,1,2,2024-05-28,2024-05-29,2024-06-03,,Pending,Web
5266,1795,,4,4,2025-06-04,2025-06-04,2025-06-07,,Pending,Mobile App
5267,1681,,3,1,2022-03-25,,2022-03-28,,Pending,Mobile App
5268,46,,3,5,2023-11-04,2023-11-04,2023-11-08,2023-11-08,Completed,Web
5269,842,,3,1,2023-12-06,2023-12-08,2023-12-10,2023-12-10,Completed,Mobile App
5270,615,,3,4,2023-11-30,2023-12-02,2023-12-06,2023-12-06,Completed,Web
5271,1975,,3,1,2024-06-13,2024-06-14,2024-06-17,2024-06-17,Completed,Mobile App
5272,1379,,1,6,2024-06-23,,2024-06-29,,Pending,Mobile App
5273,2367,,1,3,2022-06-03,2022-06-05,2022-06-06,2022-06-06,Completed,Marketplace
5274,2054,,2,4,2024-08-13,2024-08-14,2024-08-19,2024-08-19,Completed,Mobile App
5275,1614,,5,7,2025-01-13,2025-01-15,2025-01-16,2025-01-16,Completed,Web
5276,514,,2,2,2024-02-03,2024-02-04,2024-02-09,2024-02-09,Completed,Mobile App
5277,1776,,4,3,2022-04-09,,2022-04-11,,Cancelled,Web
5278,520,,1,1,2023-04-21,2023-04-23,2023-04-27,2023-04-27,Completed,Web
5279,651,,5,4,2023-08-19,2023-08-19,2023-08-23,2023-08-23,Completed,Mobile App
5280,1056,,1,1,2025-11-25,,2025-11-29,,Cancelled,Marketplace
5281,2554,,4,4,2024-03-28,2024-03-30,2024-04-02,2024-04-02,Completed,Mobile App
5282,1659,,2,7,2022-03-19,2022-03-20,2022-03-25,2022-03-25,Completed,Mobile App
5283,1473,2,3,6,2023-04-28,2023-04-28,2023-04-30,2023-04-30,Completed,Sales Rep
5284,50,,3,2,2022-08-26,2022-08-27,2022-08-30,2022-08-30,Completed,Web
5285,1173,,5,7,2023-01-03,2023-01-04,2023-01-07,2023-01-08,Completed,Mobile App
5286,807,,2,2,2024-09-14,2024-09-15,2024-09-16,,Pending,Marketplace
5287,2982,,3,2,2025-01-11,2025-01-11,2025-01-13,2025-01-13,Completed,Mobile App
5288,1864,,1,8,2024-03-29,2024-03-31,2024-04-02,,Pending,Mobile App
5289,2743,,4,4,2022-06-13,2022-06-14,2022-06-19,2022-06-19,Completed,Mobile App
5290,731,,5,1,2025-07-03,2025-07-05,2025-07-08,2025-07-10,Completed,Web
5291,1828,,2,6,2025-06-03,,2025-06-05,,Cancelled,Web
5292,991,,3,4,2025-02-19,2025-02-20,2025-02-25,2025-02-25,Completed,Mobile App
5293,1854,23,4,7,2025-11-02,2025-11-04,2025-11-08,2025-11-08,Completed,Sales Rep
5294,1633,13,5,5,2022-12-21,2022-12-23,2022-12-25,2022-12-24,Completed,Sales Rep
5295,2404,,5,6,2023-02-23,2023-02-25,2023-02-28,2023-02-28,Completed,Web
5296,1312,,3,7,2023-11-17,2023-11-19,2023-11-21,2023-11-22,Completed,Web
5297,275,,2,3,2024-05-21,,2024-05-23,,Pending,Marketplace
5298,3000,,2,7,2023-05-30,2023-05-30,2023-06-01,2023-06-02,Completed,Mobile App
5299,1106,,4,6,2025-01-14,2025-01-16,2025-01-17,,Pending,Web
5300,704,,1,7,2024-11-20,2024-11-21,2024-11-26,2024-11-26,Completed,Web
5301,1655,,5,4,2025-09-15,2025-09-16,2025-09-17,2025-09-17,Completed,Web
5302,1802,,1,1,2024-01-18,2024-01-18,2024-01-23,2024-01-23,Completed,Web
5303,121,,4,7,2023-09-06,2023-09-07,2023-09-09,2023-09-10,Completed,Web
5304,380,,4,6,2022-12-05,,2022-12-07,,Pending,Web
5305,766,,2,3,2022-09-17,,2022-09-22,,Pending,Web
5306,282,,5,7,2022-10-16,2022-10-18,2022-10-21,,Pending,Marketplace
5307,300,,2,7,2023-11-22,2023-11-23,2023-11-24,2023-11-25,Completed,Marketplace
5308,1280,4,3,4,2025-03-01,2025-03-03,2025-03-05,2025-03-07,Completed,Sales Rep
5309,478,,2,1,2023-07-21,2023-07-22,2023-07-23,2023-07-23,Completed,Mobile App
5310,1502,,1,3,2025-06-29,2025-06-29,2025-07-01,2025-07-01,Completed,Mobile App
5311,1090,,1,2,2023-03-15,2023-03-16,2023-03-20,2023-03-21,Completed,Web
5312,1603,,5,5,2023-04-01,2023-04-01,2023-04-03,,Pending,Web
5313,857,,1,1,2023-06-03,,2023-06-05,,Pending,Web
5314,2134,,3,6,2023-07-17,2023-07-17,2023-07-19,,Pending,Web
5315,2183,,3,1,2024-02-27,2024-02-27,2024-03-02,2024-03-05,Completed,Web
5316,151,,3,4,2025-10-29,2025-10-30,2025-11-01,2025-11-03,Completed,Marketplace
5317,96,,4,6,2023-09-02,2023-09-02,2023-09-04,2023-09-06,Completed,Mobile App
5318,1278,,4,4,2022-08-07,2022-08-07,2022-08-12,2022-08-12,Completed,Web
5319,63,,1,7,2024-10-25,2024-10-26,2024-10-29,2024-10-28,Completed,Marketplace
5320,1957,,1,4,2024-10-14,2024-10-15,2024-10-17,2024-10-17,Completed,Web
5321,740,,5,4,2024-02-15,2024-02-16,2024-02-17,,Pending,Marketplace
5322,2460,,4,4,2025-04-29,2025-05-01,2025-05-01,2025-05-02,Completed,Marketplace
5323,1735,,1,6,2025-09-01,,2025-09-03,,Cancelled,Marketplace
5324,749,,5,2,2023-05-29,2023-05-31,2023-05-31,2023-06-01,Completed,Mobile App
5325,1832,,4,6,2025-05-16,2025-05-17,2025-05-18,2025-05-19,Completed,Web
5326,1036,,3,7,2023-02-18,2023-02-18,2023-02-23,2023-02-23,Completed,Mobile App
5327,1,24,1,5,2023-07-14,2023-07-14,2023-07-17,2023-07-18,Completed,Sales Rep
5328,885,,2,7,2023-12-09,2023-12-11,2023-12-12,,Pending,Web
5329,1851,,1,5,2023-12-18,2023-12-20,2023-12-20,2023-12-20,Completed,Marketplace
5330,2247,3,5,6,2023-07-24,2023-07-25,2023-07-28,2023-07-28,Completed,Sales Rep
5331,54,,3,8,2022-06-08,,2022-06-10,,Cancelled,Mobile App
5332,252,,3,3,2024-10-24,2024-10-26,2024-10-29,2024-10-29,Completed,Web
5333,2074,13,4,3,2023-08-11,2023-08-13,2023-08-13,2023-08-14,Completed,Sales Rep
5334,2939,,3,7,2025-09-07,2025-09-09,2025-09-12,2025-09-13,Completed,Marketplace
5335,1935,,3,1,2024-01-21,2024-01-22,2024-01-23,2024-01-23,Completed,Mobile App
5336,2465,,5,6,2022-09-26,2022-09-28,2022-09-28,,Pending,Mobile App
5337,248,,1,7,2023-10-29,2023-10-31,2023-11-02,2023-11-02,Completed,Marketplace
5338,1045,,2,3,2024-12-16,2024-12-18,2024-12-21,2024-12-22,Completed,Web
5339,476,,2,4,2022-07-20,2022-07-21,2022-07-24,2022-07-24,Completed,Marketplace
5340,2224,4,1,8,2025-06-08,2025-06-08,2025-06-10,,Pending,Sales Rep
5341,442,11,1,2,2022-01-12,,2022-01-17,,Cancelled,Sales Rep
5342,2800,20,5,3,2024-12-16,2024-12-16,2024-12-22,2024-12-22,Completed,Sales Rep
5343,2036,,3,1,2024-12-28,2024-12-30,2025-01-03,2025-01-02,Completed,Marketplace
5344,1014,,3,7,2025-07-23,2025-07-24,2025-07-29,,Pending,Web
5345,2756,,3,7,2025-10-29,,2025-11-02,,Pending,Mobile App
5346,494,,2,2,2022-09-03,2022-09-05,2022-09-07,2022-09-09,Completed,Web
5347,2295,,3,4,2024-08-21,2024-08-21,2024-08-24,2024-08-25,Completed,Mobile App
5348,2312,,2,1,2024-11-12,2024-11-14,2024-11-16,2024-11-18,Completed,Mobile App
5349,2822,,2,1,2025-01-11,2025-01-13,2025-01-14,2025-01-13,Completed,Marketplace
5350,2935,18,5,5,2024-04-27,2024-04-29,2024-05-03,2024-05-05,Completed,Sales Rep
5351,1057,,1,1,2023-05-20,2023-05-21,2023-05-26,2023-05-28,Completed,Marketplace
5352,401,,5,5,2022-03-16,2022-03-17,2022-03-18,2022-03-18,Completed,Web
5353,754,,4,3,2025-09-12,2025-09-12,2025-09-18,2025-09-21,Completed,Mobile App
5354,964,,3,6,2023-02-24,2023-02-25,2023-03-01,2023-03-01,Completed,Web
5355,1241,,1,1,2024-10-22,2024-10-22,2024-10-25,2024-10-27,Completed,Web
5356,205,,2,2,2023-03-15,2023-03-15,2023-03-17,,Pending,Mobile App
5357,867,8,1,3,2023-12-09,2023-12-10,2023-12-13,,Pending,Sales Rep
5358,1731,,1,8,2023-04-10,2023-04-12,2023-04-12,2023-04-11,Completed,Mobile App
5359,2333,,3,2,2024-04-18,,2024-04-23,,Pending,Marketplace
5360,652,,2,7,2023-09-28,2023-09-30,2023-10-04,2023-10-04,Completed,Marketplace
5361,1445,,5,5,2025-12-14,,2025-12-20,,Cancelled,Mobile App
5362,977,,3,5,2023-01-05,2023-01-05,2023-01-10,2023-01-10,Completed,Web
5363,1501,,5,5,2024-11-06,,2024-11-08,,Cancelled,Web
5364,404,,3,4,2022-02-05,2022-02-07,2022-02-10,2022-02-10,Completed,Web
5365,1116,,1,7,2025-12-30,2026-01-01,2026-01-02,2026-01-01,Completed,Marketplace
5366,168,,4,1,2024-03-09,2024-03-11,2024-03-15,2024-03-15,Completed,Mobile App
5367,388,,3,5,2024-05-16,2024-05-16,2024-05-19,2024-05-21,Completed,Marketplace
5368,2363,,1,4,2023-10-19,2023-10-19,2023-10-23,2023-10-23,Completed,Mobile App
5369,2644,,1,8,2022-07-21,,2022-07-25,,Cancelled,Web
5370,478,,1,1,2022-11-27,2022-11-28,2022-11-30,,Pending,Marketplace
5371,2327,3,1,8,2025-11-17,2025-11-17,2025-11-21,2025-11-21,Completed,Sales Rep
5372,1159,,3,4,2025-04-10,2025-04-11,2025-04-15,2025-04-15,Completed,Web
5373,1165,,4,8,2025-08-13,,2025-08-17,,Cancelled,Marketplace
5374,1013,,5,4,2023-08-17,,2023-08-21,,Pending,Mobile App
5375,2257,,3,5,2024-06-07,2024-06-08,2024-06-10,2024-06-10,Completed,Mobile App
5376,317,,1,6,2023-02-07,,2023-02-12,,Cancelled,Web
5377,2763,,1,3,2024-03-02,2024-03-03,2024-03-06,2024-03-06,Completed,Web
5378,2107,,3,4,2025-02-24,2025-02-26,2025-02-27,2025-03-02,Completed,Web
5379,2077,,5,5,2023-08-19,2023-08-19,2023-08-22,,Pending,Web
5380,304,,1,5,2024-10-30,2024-11-01,2024-11-04,2024-11-05,Completed,Web
5381,2914,8,4,2,2024-07-29,2024-07-30,2024-08-02,2024-08-03,Completed,Sales Rep
5382,1733,,5,2,2024-12-14,2024-12-15,2024-12-18,2024-12-18,Completed,Web
5383,109,,5,2,2023-04-11,2023-04-12,2023-04-15,2023-04-14,Completed,Marketplace
5384,1697,,4,8,2022-10-17,2022-10-19,2022-10-21,2022-10-22,Completed,Web
5385,817,20,4,3,2025-09-04,2025-09-06,2025-09-06,2025-09-06,Completed,Sales Rep
5386,2921,,4,1,2023-02-13,2023-02-13,2023-02-17,2023-02-18,Completed,Web
5387,43,,4,8,2023-04-04,2023-04-06,2023-04-08,2023-04-08,Completed,Web
5388,2477,,5,2,2022-02-22,2022-02-24,2022-02-24,2022-02-24,Completed,Marketplace
5389,2292,,3,2,2025-01-01,2025-01-01,2025-01-05,2025-01-05,Completed,Web
5390,2804,,1,7,2023-12-21,2023-12-22,2023-12-24,2023-12-25,Completed,Mobile App
5391,868,,5,2,2025-11-28,2025-11-29,2025-12-02,2025-12-02,Completed,Web
5392,2399,,1,2,2023-07-23,,2023-07-29,,Pending,Web
5393,27,,4,4,2024-02-22,2024-02-24,2024-02-26,2024-02-26,Completed,Mobile App
5394,449,,4,4,2022-02-23,2022-02-23,2022-02-26,,Pending,Web
5395,1431,,5,1,2025-09-19,2025-09-20,2025-09-23,2025-09-26,Completed,Web
5396,2178,,4,8,2024-05-25,2024-05-26,2024-05-31,2024-06-01,Completed,Mobile App
5397,2798,,1,2,2022-11-28,2022-11-29,2022-11-30,2022-12-01,Completed,Mobile App
5398,354,,3,1,2025-05-25,2025-05-26,2025-05-31,,Pending,Web
5399,1321,,3,4,2022-05-08,2022-05-09,2022-05-13,,Pending,Web
5400,2596,,2,3,2025-07-13,2025-07-13,2025-07-15,2025-07-17,Completed,Web
5401,167,,2,2,2023-11-29,2023-12-01,2023-12-04,2023-12-04,Completed,Web
5402,564,,5,8,2025-11-04,2025-11-04,2025-11-06,2025-11-06,Completed,Web
5403,2696,,1,7,2022-12-13,2022-12-14,2022-12-18,2022-12-18,Completed,Marketplace
5404,2338,,4,6,2025-10-14,2025-10-16,2025-10-16,2025-10-19,Completed,Marketplace
5405,237,,4,4,2023-05-15,,2023-05-20,,Cancelled,Web
5406,2727,,4,2,2024-03-30,2024-03-30,2024-04-03,2024-04-05,Completed,Web
5407,2110,,3,2,2022-02-03,2022-02-05,2022-02-09,2022-02-10,Completed,Marketplace
