payment_id,order_id,payment_method,payment_status,amount,payment_date
4414,4414,Invoice,Paid,205.52,2025-12-04
4415,4415,Card,Paid,253.12,2024-08-17
4416,4416,PayPal,Paid,1781.02,2023-06-29
4417,4417,Invoice,Paid,1004.72,2025-07-13
4418,4418,Card,Pending,476.47,2022-01-20
4419,4419,Invoice,Paid,1529.36,2023-03-06
4420,4420,Invoice,Pending,2999.6,2025-03-01
4421,4421,Card,Pending,144.48,2023-02-01
4422,4422,PayPal,Paid,214.29,2023-02-16
4423,4423,Card,Paid,1622.79,2022-07-29
4424,4424,Invoice,Paid,603.05,2024-09-07
4425,4425,Card,Paid,3206.45,2025-10-04
4426,4426,PayPal,Paid,387.23,2024-09-07
4427,4427,Invoice,Paid,585.75,2025-04-03
4428,4428,PayPal,Paid,237.11,2025-09-17
4429,4429,PayPal,Paid,2034.89,2024-04-23
4430,4430,PayPal,Pending,1290.52,2023-05-26
4431,4431,Bank Transfer,Paid,3030.77,2023-12-21
4432,4432,Bank Transfer,Paid,381.02,2022-03-17
4433,4433,PayPal,Pending,1248.02,2025-11-02
4434,4434,Card,Paid,1346.6,2022-08-02
4435,4435,Bank Transfer,Pending,2046.85,2023-08-01
4436,4436,Invoice,Paid,491.95,2024-09-09
4437,4437,Card,Paid,1617.2,2022-09-06
4438,4438,Card,Paid,854.11,2024-10-25
4439,4439,Card,Paid,563.01,2022-03-21
4440,4440,Card,Paid,579.01,2025-11-09
4441,4441,Bank Transfer,Paid,480.76,2022-07-03
4442,4442,Invoice,Paid,2511.9,2022-02-02
4443,4443,Invoice,Paid,952.53,2023-07-04
4444,4444,Bank Transfer,Paid,709.16,2023-01-01
4445,4445,Card,Paid,1404.85,2022-09-14
4446,4446,PayPal,Paid,1102.42,2025-11-01
4447,4447,PayPal,Paid,4439.16,2023-11-12
4448,4448,PayPal,Paid,30.57,2022-09-27
4449,4449,Card,Paid,2122.49,2022-01-17
4450,4450,PayPal,Paid,2483.78,2022-07-09
4451,4451,Card,Paid,1617.41,2024-05-31
4452,4452,Invoice,Refunded,2103.94,2024-06-06
4453,4453,Card,Paid,515.37,2024-12-05
4454,4454,PayPal,Paid,1298.93,2022-12-15
4455,4455,Card,Paid,2029.4,2024-11-26
4456,4456,Bank Transfer,Paid,719.38,2024-10-15
4457,4457,Bank Transfer,Paid,1358.04,2024-07-30
4458,4458,Invoice,Paid,3250.33,2025-09-22
4459,4459,Bank Transfer,Paid,399.45,2023-04-18
4460,4460,Card,Pending,2531.41,2025-10-22
4461,4461,PayPal,Paid,726.44,2025-06-16
4462,4462,PayPal,Paid,270.64,2024-06-14
4463,4463,PayPal,Paid,805.0,2023-12-06
4464,4464,Card,Paid,1274.67,2022-03-22
4465,4465,Invoice,Pending,539.76,2024-11-09
4466,4466,Bank Transfer,Paid,200.86,2024-04-09
4467,4467,Invoice,Pending,716.24,2023-02-13
4468,4468,Card,Paid,861.09,2022-12-03
4469,4469,Bank Transfer,Paid,216.97,2022-06-15
4470,4470,Invoice,Paid,1150.87,2024-12-14
4471,4471,PayPal,Pending,1199.79,2023-04-10
4472,4472,Bank Transfer,Paid,614.08,2023-05-24
4473,4473,PayPal,Paid,588.1,2025-11-28
4474,4474,Invoice,Pending,239.94,2024-12-07
4475,4475,Bank Transfer,Paid,310.15,2023-02-25
4476,4476,Bank Transfer,Paid,833.36,2023-09-07
4477,4477,Card,Paid,1735.94,2022-07-14
4478,4478,PayPal,Pending,1419.38,2022-07-29
4479,4479,Card,Paid,2532.98,2023-06-21
4480,4480,PayPal,Paid,1227.94,2024-06-04
4481,4481,Invoice,Refunded,261.98,2025-12-05
4482,4482,Card,Paid,3768.64,2025-04-29
4483,4483,Invoice,Paid,1274.15,2025-06-20
4484,4484,Bank Transfer,Paid,1011.07,2024-06-20
4485,4485,Card,Paid,244.35,2023-05-20
4486,4486,Card,Paid,524.02,2023-12-14
4487,4487,PayPal,Pending,875.36,2025-06-06
4488,4488,Bank Transfer,Pending,2172.26,2023-08-24
4489,4489,Card,Paid,327.23,2023-11-22
4490,4490,Invoice,Paid,2859.46,2022-04-23
4491,4491,Bank Transfer,Paid,30.38,2022-12-15
4492,4492,Bank Transfer,Pending,59.13,2025-02-19
4493,4493,Invoice,Paid,2525.54,2022-03-20
4494,4494,Invoice,Paid,835.46,2023-11-26
4495,4495,Bank Transfer,Paid,1580.15,2023-10-11
4496,4496,Bank Transfer,Pending,1759.71,2022-03-22
4497,4497,Card,Paid,1187.95,2022-03-04
4498,4498,Invoice,Paid,160.8,2023-12-13
4499,4499,Bank Transfer,Paid,2291.61,2023-12-19
4500,4500,Bank Transfer,Paid,637.44,2024-03-01
4501,4501,Invoice,Paid,823.06,2024-08-08
4502,4502,Card,Paid,3472.5,2025-08-31
4503,4503,PayPal,Pending,2602.24,2022-09-24
4504,4504,PayPal,Pending,587.84,2024-03-25
4505,4505,Invoice,Pending,678.23,2025-02-06
4506,4506,Bank Transfer,Pending,406.41,2023-09-02
4507,4507,PayPal,Paid,690.41,2025-09-10
4508,4508,Bank Transfer,Paid,1989.05,2024-07-17
4509,4509,PayPal,Paid,1063.54,2024-05-30
4510,4510,PayPal,Paid,722.12,2022-12-05
4511,4511,Bank Transfer,Pending,193.73,2022-05-12
4512,4512,Card,Paid,1414.66,2023-10-18
4513,4513,Invoice,Paid,325.72,2023-12-13
4514,4514,PayPal,Refunded,179.41,2024-12-21
4515,4515,PayPal,Paid,1747.23,2025-06-17
4516,4516,PayPal,Paid,299.8,2022-05-30
4517,4517,Bank Transfer,Paid,1560.31,2023-09-13
4518,4518,Invoice,Paid,600.83,2023-07-09
4519,4519,Invoice,Paid,608.55,2025-06-16
4520,4520,Invoice,Pending,138.41,2022-04-14
4521,4521,Invoice,Paid,745.78,2025-09-21
4522,4522,Card,Paid,1215.05,2025-09-28
4523,4523,Card,Pending,2119.29,2024-12-31
4524,4524,Invoice,Pending,911.0,2023-03-03
4525,4525,Invoice,Paid,331.37,2024-11-15
4526,4526,Bank Transfer,Paid,1045.19,2022-11-01
4527,4527,Bank Transfer,Paid,1365.45,2022-03-12
4528,4528,Card,Paid,3077.9,2025-03-02
4529,4529,Bank Transfer,Paid,883.28,2022-11-03
4530,4530,PayPal,Pending,690.05,2023-12-28
4531,4531,Bank Transfer,Refunded,342.85,2023-08-25
4532,4532,PayPal,Paid,2078.31,2024-08-21
4533,4533,PayPal,Paid,1192.39,2022-02-04
4534,4534,Bank Transfer,Paid,2571.08,2025-08-02
4535,4535,PayPal,Paid,90.64,2022-03-02
4536,4536,PayPal,Paid,724.04,2025-03-24
4537,4537,Card,Paid,3817.55,2023-11-05
4538,4538,Bank Transfer,Paid,1989.67,2025-12-01
4539,4539,Card,Paid,2704.94,2024-10-09
4540,4540,Bank Transfer,Paid,593.47,2022-07-04
4541,4541,Card,Paid,888.09,2024-10-19
4542,4542,PayPal,Refunded,2353.08,2024-07-24
4543,4543,Bank Transfer,Paid,354.65,2023-01-03
4544,4544,PayPal,Pending,2090.2,2024-10-01
4545,4545,Invoice,Paid,267.64,2023-10-17
4546,4546,PayPal,Paid,2046.8,2023-04-01
4547,4547,Bank Transfer,Paid,760.41,2023-08-17
4548,4548,PayPal,Paid,778.65,2022-07-03
4549,4549,PayPal,Paid,906.66,2023-08-29
4550,4550,Invoice,Paid,1727.21,2024-09-25
4551,4551,PayPal,Paid,136.63,2024-05-01
4552,4552,Invoice,Paid,1290.8,2025-06-21
4553,4553,Bank Transfer,Pending,854.85,2024-05-19
4554,4554,PayPal,Pending,1359.46,2025-12-10
4555,4555,Invoice,Pending,840.16,2025-09-04
4556,4556,Card,Pending,2177.42,2023-07-13
4557,4557,Bank Transfer,Pending,197.59,2025-09-05
4558,4558,Invoice,Paid,443.87,2022-03-20
4559,4559,Invoice,Paid,385.6,2024-11-10
4560,4560,PayPal,Paid,1163.4,2023-08-14
4561,4561,Bank Transfer,Paid,1068.34,2024-03-22
4562,4562,Card,Paid,2289.62,2023-04-08
4563,4563,Bank Transfer,Pending,468.07,2023-06-25
4564,4564,PayPal,Paid,2235.54,2025-02-25
4565,4565,Invoice,Refunded,469.28,2022-04-26
4566,4566,PayPal,Pending,244.14,2023-07-29
4567,4567,Bank Transfer,Paid,1874.3,2024-09-05
4568,4568,Invoice,Pending,58.24,2023-11-30
4569,4569,Card,Pending,475.29,2024-12-28
4570,4570,Invoice,Paid,3252.59,2025-10-11
4571,4571,Bank Transfer,Pending,603.96,2022-12-11
4572,4572,Bank Transfer,Pending,494.57,2024-02-01
4573,4573,Invoice,Paid,807.47,2022-08-11
4574,4574,Invoice,Paid,517.05,2022-11-16
4575,4575,PayPal,Paid,1144.92,2022-07-21
4576,4576,PayPal,Paid,490.09,2024-08-24
4577,4577,Card,Refunded,953.82,2022-07-02
4578,4578,Invoice,Paid,783.82,2024-12-02
4579,4579,Card,Paid,916.48,2024-11-15
4580,4580,Invoice,Paid,571.21,2024-10-01
4581,4581,Bank Transfer,Paid,1292.61,2022-12-21
4582,4582,Invoice,Paid,298.2,2025-11-11
4583,4583,PayPal,Pending,1821.3,2024-11-04
4584,4584,Bank Transfer,Pending,2570.36,2023-07-30
4585,4585,PayPal,Paid,417.89,2023-05-10
4586,4586,Bank Transfer,Paid,2855.56,2024-04-20
4587,4587,Invoice,Paid,462.1,2023-02-19
4588,4588,Bank Transfer,Pending,914.74,2025-12-15
4589,4589,Bank Transfer,Paid,238.23,2022-12-15
4590,4590,Bank Transfer,Paid,1180.47,2024-09-13
4591,4591,PayPal,Paid,302.8,2023-04-19
4592,4592,Invoice,Paid,236.56,2025-02-26
4593,4593,Bank Transfer,Paid,111.12,2023-08-24
4594,4594,Card,Pending,631.96,2024-10-08
4595,4595,PayPal,Paid,4617.72,2024-05-19
4596,4596,Invoice,Paid,1681.63,2023-07-07
4597,4597,Card,Paid,449.83,2024-05-25
4598,4598,Card,Paid,822.63,2024-07-12
4599,4599,PayPal,Refunded,1012.54,2022-12-01
4600,4600,Card,Paid,908.82,2024-07-18
4601,4601,Card,Paid,1439.59,2025-08-24
4602,4602,Card,Paid,1277.64,2024-06-24
4603,4603,Card,Paid,598.08,2025-08-03
4604,4604,Bank Transfer,Paid,2634.8,2025-08-31
4605,4605,PayPal,Pending,1501.26,2024-09-20
4606,4606,Card,Paid,271.79,2025-10-31
4607,4607,PayPal,Paid,1594.45,2023-09-07
4608,4608,Invoice,Paid,394.6,2022-12-21
4609,4609,Invoice,Paid,2477.12,2025-05-28
4610,4610,Invoice,Pending,722.31,2025-05-30
4611,4611,Invoice,Refunded,354.77,2024-09-29
4612,4612,PayPal,Paid,210.14,2024-03-20
4613,4613,Invoice,Paid,2264.88,2023-06-15
4614,4614,Card,Pending,2312.71,2023-01-24
4615,4615,Invoice,Paid,1319.88,2024-07-14
4616,4616,Card,Pending,1289.96,2023-12-12
4617,4617,Invoice,Paid,2444.69,2022-10-11
4618,4618,Invoice,Paid,1525.77,2024-05-05
4619,4619,Bank Transfer,Paid,1286.83,2022-12-16
4620,4620,Bank Transfer,Refunded,442.12,2022-01-29
4621,4621,Card,Paid,360.12,2025-12-18
4622,4622,Bank Transfer,Paid,426.39,2022-01-03
4623,4623,PayPal,Refunded,947.47,2022-04-07
4624,4624,Invoice,Paid,895.29,2025-08-28
4625,4625,Bank Transfer,Paid,1304.86,2025-11-22
4626,4626,PayPal,Pending,1536.18,2022-03-19
4627,4627,Bank Transfer,Pending,437.48,2025-04-03
4628,4628,Card,Paid,1670.5,2023-10-25
4629,4629,Bank Transfer,Paid,741.44,2024-05-09
4630,4630,Bank Transfer,Paid,1181.3,2023-12-25
4631,4631,Bank Transfer,Pending,794.34,2024-10-12
4632,4632,Card,Paid,22.21,2022-10-19
4633,4633,Invoice,Paid,512.21,2024-01-30
4634,4634,PayPal,Paid,475.74,2022-04-27
4635,4635,Card,Paid,504.1,2023-11-07
4636,4636,Card,Paid,1448.43,2022-05-29
4637,4637,PayPal,Paid,923.19,2023-11-07
4638,4638,PayPal,Paid,366.98,2023-06-05
4639,4639,Bank Transfer,Paid,603.21,2025-09-18
4640,4640,Card,Paid,4040.62,2024-02-24
4641,4641,PayPal,Paid,1091.01,2024-07-30
4642,4642,Invoice,Paid,99.61,2025-03-12
4643,4643,Invoice,Paid,1715.2,2023-03-18
4644,4644,PayPal,Paid,2127.86,2025-08-03
4645,4645,Bank Transfer,Paid,2119.03,2025-02-10
4646,4646,Invoice,Paid,306.76,2024-10-27
4647,4647,Bank Transfer,Paid,1243.59,2024-06-23
4648,4648,Card,Paid,297.91,2022-03-21
4649,4649,Invoice,Pending,1107.06,2023-11-21
4650,4650,Invoice,Paid,708.74,2024-11-06
4651,4651,Bank Transfer,Paid,146.68,2025-09-07
4652,4652,Bank Transfer,Pending,681.72,2023-03-28
4653,4653,PayPal,Pending,762.71,2024-05-23
4654,4654,Bank Transfer,Paid,248.56,2022-11-24
4655,4655,Card,Pending,1207.49,2023-01-06
4656,4656,Invoice,Paid,525.77,2022-09-21
4657,4657,PayPal,Paid,2608.58,2023-08-04
4658,4658,Invoice,Paid,1072.14,2023-09-21
4659,4659,PayPal,Paid,1319.22,2022-12-08
4660,4660,Invoice,Paid,1532.61,2023-01-12
4661,4661,Bank Transfer,Refunded,1209.96,2025-05-02
4662,4662,Invoice,Paid,888.91,2023-06-06
4663,4663,Card,Pending,1030.55,2022-09-17
4664,4664,PayPal,Paid,949.96,2025-10-28
4665,4665,Card,Paid,2077.74,2024-11-11
4666,4666,PayPal,Paid,1399.28,2025-11-14
4667,4667,PayPal,Pending,592.38,2023-04-10
4668,4668,Invoice,Paid,548.63,2023-03-02
4669,4669,PayPal,Pending,883.11,2023-11-27
4670,4670,PayPal,Paid,2197.56,2025-08-22
4671,4671,Bank Transfer,Paid,2904.11,2022-05-06
4672,4672,Card,Paid,360.71,2022-06-24
4673,4673,Invoice,Paid,619.68,2024-04-06
4674,4674,Bank Transfer,Paid,801.54,2022-12-11
4675,4675,Invoice,Refunded,2343.13,2022-11-06
4676,4676,PayPal,Paid,488.37,2025-12-05
4677,4677,Bank Transfer,Paid,289.68,2022-05-11
4678,4678,Card,Paid,226.16,2023-01-14
4679,4679,Card,Paid,98.86,2022-12-28
4680,4680,Bank Transfer,Refunded,1066.94,2024-10-20
4681,4681,Bank Transfer,Paid,892.32,2025-12-17
4682,4682,Invoice,Paid,2749.13,2022-06-12
4683,4683,Invoice,Pending,612.24,2024-12-20
4684,4684,Bank Transfer,Paid,1226.95,2025-01-17
4685,4685,PayPal,Refunded,1151.6,2024-06-17
4686,4686,Bank Transfer,Paid,354.45,2024-11-24
4687,4687,Bank Transfer,Paid,5031.67,2023-08-15
4688,4688,Card,Paid,1762.12,2024-12-24
4689,4689,Card,Paid,268.33,2022-07-29
4690,4690,PayPal,Paid,971.93,2023-10-22
4691,4691,Bank Transfer,Refunded,232.58,2022-12-31
4692,4692,Bank Transfer,Paid,507.62,2023-04-22
4693,4693,Bank Transfer,Paid,1484.94,2023-12-27
4694,4694,Invoice,Paid,422.29,2024-02-16
4695,4695,PayPal,Paid,2074.0,2023-07-13
4696,4696,Invoice,Paid,195.15,2024-04-19
4697,4697,PayPal,Paid,217.02,2025-11-03
4698,4698,Card,Paid,123.09,2023-09-19
4699,4699,PayPal,Paid,310.9,2024-04-22
4700,4700,Bank Transfer,Pending,1257.31,2023-10-31
4701,4701,Card,Paid,825.95,2022-04-27
4702,4702,Card,Paid,908.26,2024-06-08
4703,4703,PayPal,Paid,625.15,2024-12-16
4704,4704,PayPal,Paid,768.33,2023-11-30
4705,4705,Invoice,Paid,785.21,2025-11-19
4706,4706,Card,Paid,404.78,2024-06-19
4707,4707,Bank Transfer,Paid,409.35,2023-07-15
4708,4708,PayPal,Paid,620.7,2022-04-16
4709,4709,Bank Transfer,Paid,1157.42,2024-04-08
4710,4710,Bank Transfer,Pending,384.71,2022-12-08
4711,4711,Invoice,Pending,1167.6,2025-11-28
4712,4712,Bank Transfer,Paid,625.52,2025-11-16
4713,4713,PayPal,Paid,1309.31,2025-05-04
4714,4714,Bank Transfer,Pending,717.95,2025-12-27
4715,4715,PayPal,Paid,707.67,2024-10-13
4716,4716,Bank Transfer,Paid,162.23,2024-07-05
4717,4717,Invoice,Pending,1429.06,2022-04-05
4718,4718,Invoice,Pending,746.47,2023-11-12
4719,4719,Bank Transfer,Paid,2120.67,2023-11-17
4720,4720,Card,Refunded,1173.97,2024-08-16
4721,4721,PayPal,Paid,1399.48,2025-10-11
4722,4722,Card,Paid,1203.46,2024-11-13
4723,4723,PayPal,Refunded,1759.44,2025-03-27
4724,4724,PayPal,Paid,2950.75,2022-12-07
4725,4725,Bank Transfer,Paid,487.85,2022-01-22
4726,4726,Bank Transfer,Paid,669.53,2025-08-14
4727,4727,PayPal,Paid,384.15,2022-10-20
4728,4728,PayPal,Refunded,245.21,2022-08-16
4729,4729,Invoice,Paid,136.92,2022-10-15
4730,4730,Card,Paid,300.84,2022-07-05
4731,4731,Invoice,Pending,582.35,2022-12-21
4732,4732,Bank Transfer,Paid,2309.42,2023-05-09
4733,4733,Invoice,Paid,1468.75,2022-08-10
4734,4734,Bank Transfer,Pending,312.42,2025-12-11
4735,4735,Card,Paid,1307.61,2024-07-11
4736,4736,PayPal,Paid,1228.39,2023-03-01
4737,4737,Card,Pending,919.14,2023-08-17
4738,4738,Bank Transfer,Paid,314.34,2025-12-22
4739,4739,Bank Transfer,Paid,340.75,2023-10-15
4740,4740,Card,Paid,72.6,2023-09-16
4741,4741,Bank Transfer,Paid,623.66,2025-11-29
4742,4742,Invoice,Paid,918.3,2024-03-10
4743,4743,Card,Paid,839.28,2022-08-17
4744,4744,Bank Transfer,Pending,170.67,2024-04-28
4745,4745,Card,Paid,1094.11,2025-02-13
4746,4746,Bank Transfer,Paid,4012.1,2024-01-10
4747,4747,Bank Transfer,Paid,1221.91,2023-11-14
4748,4748,PayPal,Paid,319.54,2022-12-22
4749,4749,Bank Transfer,Pending,1343.53,2022-02-19
4750,4750,Bank Transfer,Paid,573.34,2022-07-30
4751,4751,Invoice,Paid,602.58,2024-12-09
4752,4752,Bank Transfer,Paid,1164.15,2024-09-13
4753,4753,PayPal,Paid,1501.09,2023-07-13
4754,4754,Card,Paid,3271.58,2025-12-25
4755,4755,Card,Paid,2089.09,2023-03-28
4756,4756,PayPal,Paid,524.65,2024-07-22
4757,4757,Bank Transfer,Paid,222.18,2025-06-03
4758,4758,Invoice,Paid,1055.75,2023-10-17
4759,4759,PayPal,Paid,1515.0,2023-12-28
4760,4760,Bank Transfer,Paid,1173.14,2023-05-23
4761,4761,Card,Refunded,1307.2,2022-03-15
4762,4762,PayPal,Paid,1803.78,2022-12-13
4763,4763,Card,Paid,2003.43,2022-08-10
4764,4764,Invoice,Paid,2975.64,2022-04-19
4765,4765,Card,Paid,130.44,2024-02-18
4766,4766,PayPal,Paid,33.8,2023-05-28
4767,4767,PayPal,Paid,749.0,2024-01-13
4768,4768,Card,Pending,449.33,2022-02-20
4769,4769,PayPal,Refunded,419.5,2024-06-07
4770,4770,Card,Paid,1195.11,2023-08-29
4771,4771,Invoice,Paid,430.12,2024-08-25
4772,4772,Card,Paid,1495.25,2024-01-07
4773,4773,Bank Transfer,Pending,3199.55,2024-10-28
4774,4774,Bank Transfer,Paid,3769.42,2023-10-09
4775,4775,PayPal,Paid,2402.7,2022-12-17
4776,4776,PayPal,Pending,2289.74,2022-07-31
4777,4777,Card,Paid,432.11,2024-08-03
4778,4778,PayPal,Paid,1156.32,2022-09-28
4779,4779,Card,Paid,364.06,2023-09-17
4780,4780,Invoice,Paid,365.13,2022-08-06
4781,4781,Invoice,Paid,1372.06,2024-10-18
4782,4782,Invoice,Paid,3555.5,2023-12-14
4783,4783,Card,Refunded,183.48,2024-04-13
4784,4784,Invoice,Refunded,921.96,2024-10-25
4785,4785,PayPal,Paid,1102.43,2023-03-21
4786,4786,Invoice,Paid,1385.7,2025-01-11
4787,4787,Card,Paid,737.36,2022-04-16
4788,4788,Bank Transfer,Paid,63.8,2025-12-30
4789,4789,Invoice,Paid,2705.44,2022-08-15
4790,4790,PayPal,Pending,870.33,2022-12-29
4791,4791,Invoice,Paid,2527.9,2022-09-21
4792,4792,Invoice,Paid,2741.97,2024-12-21
4793,4793,Bank Transfer,Paid,228.0,2024-09-21
4794,4794,Bank Transfer,Paid,500.3,2025-09-23
4795,4795,Card,Pending,452.34,2022-09-28
4796,4796,PayPal,Paid,704.35,2025-11-16
4797,4797,Bank Transfer,Paid,2126.86,2024-11-16
4798,4798,Card,Paid,1589.87,2022-12-23
4799,4799,Card,Paid,252.54,2022-03-16
4800,4800,PayPal,Pending,160.44,2022-04-27
4801,4801,Card,Paid,1395.99,2022-12-13
4802,4802,Invoice,Paid,1227.36,2023-07-18
4803,4803,Bank Transfer,Paid,844.19,2022-01-31
4804,4804,Invoice,Paid,955.0,2024-06-02
4805,4805,Card,Paid,1039.3,2022-04-11
4806,4806,Bank Transfer,Paid,374.22,2025-10-19
4807,4807,Bank Transfer,Paid,866.94,2024-03-03
4808,4808,Bank Transfer,Pending,854.46,2022-03-06
4809,4809,Card,Paid,1422.88,2022-03-28
4810,4810,PayPal,Pending,209.13,2022-10-14
4811,4811,PayPal,Pending,625.32,2022-03-28
4812,4812,PayPal,Paid,498.03,2024-05-31
4813,4813,PayPal,Pending,2888.63,2022-05-10
4814,4814,Card,Paid,3267.37,2024-04-13
4815,4815,Bank Transfer,Paid,699.15,2023-04-20
4816,4816,Invoice,Pending,196.12,2024-03-13
4817,4817,Card,Paid,1908.68,2024-04-21
4818,4818,PayPal,Paid,2554.57,2023-10-05
4819,4819,Invoice,Paid,541.32,2023-05-23
4820,4820,Card,Paid,1153.28,2025-02-27
4821,4821,Invoice,Pending,1258.25,2023-02-19
4822,4822,Invoice,Paid,269.32,2024-09-11
4823,4823,Invoice,Paid,856.25,2023-12-18
4824,4824,Invoice,Pending,1102.37,2022-05-10
4825,4825,PayPal,Pending,2601.96,2025-10-29
4826,4826,Invoice,Paid,2265.78,2025-09-14
4827,4827,Card,Paid,1071.21,2022-08-26
4828,4828,Bank Transfer,Paid,1049.36,2022-06-14
4829,4829,PayPal,Paid,225.8,2025-07-12
4830,4830,PayPal,Pending,1335.9,2025-07-06
4831,4831,Bank Transfer,Pending,1667.98,2024-04-20
4832,4832,Bank Transfer,Pending,180.42,2024-01-29
4833,4833,Card,Paid,1972.08,2023-11-16
4834,4834,Bank Transfer,Paid,598.29,2025-06-12
4835,4835,Card,Refunded,539.37,2022-10-13
4836,4836,Bank Transfer,Paid,728.67,2025-03-17
4837,4837,Bank Transfer,Paid,35.24,2022-01-27
4838,4838,PayPal,Paid,879.31,2023-04-23
4839,4839,Bank Transfer,Paid,2738.93,2023-04-16
4840,4840,Card,Paid,1728.01,2025-05-30
4841,4841,Invoice,Refunded,3001.15,2024-03-10
4842,4842,Invoice,Paid,887.37,2025-11-22
4843,4843,PayPal,Paid,867.88,2022-05-05
4844,4844,Bank Transfer,Paid,718.96,2024-01-30
4845,4845,Bank Transfer,Paid,479.85,2024-01-20
4846,4846,Invoice,Paid,1613.21,2024-10-08
4847,4847,PayPal,Paid,2697.13,2023-12-27
4848,4848,Invoice,Paid,1302.58,2022-09-05
4849,4849,Invoice,Paid,1474.06,2024-09-25
4850,4850,Bank Transfer,Paid,1868.64,2022-03-12
4851,4851,PayPal,Paid,1632.53,2024-06-27
4852,4852,Invoice,Paid,2879.92,2025-11-22
4853,4853,PayPal,Paid,620.84,2022-03-27
4854,4854,Bank Transfer,Paid,997.45,2025-06-14
4855,4855,Card,Paid,2564.47,2022-02-26
4856,4856,Card,Pending,812.02,2024-04-20
4857,4857,Invoice,Paid,854.36,2022-10-18
4858,4858,Card,Paid,577.77,2023-06-23
4859,4859,PayPal,Refunded,1044.43,2022-05-13
4860,4860,Bank Transfer,Pending,709.38,2023-08-12
4861,4861,Card,Paid,2428.82,2023-08-07
4862,4862,Invoice,Paid,321.47,2023-11-22
4863,4863,Bank Transfer,Paid,1160.91,2025-04-17
4864,4864,Invoice,Paid,595.78,2022-07-11
4865,4865,Invoice,Pending,810.12,2023-09-23
4866,4866,PayPal,Paid,1802.27,2025-08-22
4867,4867,PayPal,Paid,2172.88,2022-12-01
4868,4868,PayPal,Pending,550.1,2025-06-23
4869,4869,Invoice,Refunded,1549.26,2024-12-19
4870,4870,PayPal,Paid,415.19,2022-09-26
4871,4871,Invoice,Pending,643.34,2025-08-04
4872,4872,Bank Transfer,Paid,111.12,2024-12-31
4873,4873,Bank Transfer,Paid,538.69,2024-07-16
4874,4874,Bank Transfer,Pending,772.16,2025-05-11
4875,4875,Invoice,Pending,929.3,2023-12-30
4876,4876,Bank Transfer,Paid,655.88,2025-12-04
4877,4877,Invoice,Paid,96.94,2025-04-18
4878,4878,Bank Transfer,Paid,497.89,2025-05-10
4879,4879,PayPal,Refunded,29.29,2023-06-10
4880,4880,Invoice,Paid,92.62,2025-09-05
4881,4881,PayPal,Paid,1587.21,2023-05-08
4882,4882,Invoice,Paid,1859.15,2022-09-30
4883,4883,Card,Paid,1542.26,2022-03-26
4884,4884,PayPal,Paid,556.13,2022-04-28
4885,4885,Card,Paid,1062.98,2022-12-16
4886,4886,Bank Transfer,Paid,230.91,2024-02-13
4887,4887,Invoice,Paid,1228.26,2023-10-18
4888,4888,Bank Transfer,Paid,348.72,2022-08-22
4889,4889,Bank Transfer,Paid,310.43,2023-09-19
4890,4890,Invoice,Paid,1842.21,2024-02-12
4891,4891,Bank Transfer,Paid,305.99,2024-01-05
4892,4892,Bank Transfer,Paid,2357.84,2023-08-09
4893,4893,PayPal,Paid,1132.22,2025-07-24
4894,4894,Card,Paid,786.18,2024-06-07
4895,4895,Bank Transfer,Paid,1302.93,2025-12-03
4896,4896,Bank Transfer,Refunded,507.24,2024-12-26
4897,4897,Bank Transfer,Paid,928.85,2024-12-10
4898,4898,Invoice,Pending,112.08,2024-11-02
4899,4899,Card,Paid,1909.43,2022-05-31
4900,4900,Card,Paid,334.46,2024-11-14
4901,4901,PayPal,Refunded,2806.8,2024-08-27
4902,4902,Bank Transfer,Paid,1390.74,2024-06-19
4903,4903,Card,Paid,609.19,2023-01-04
4904,4904,PayPal,Refunded,2325.54,2023-01-21
4905,4905,Bank Transfer,Paid,433.27,2025-09-07
4906,4906,PayPal,Paid,1216.01,2025-08-20
4907,4907,PayPal,Pending,477.3,2025-01-19
4908,4908,PayPal,Paid,791.84,2022-07-28
4909,4909,Bank Transfer,Paid,2595.28,2024-01-13
4910,4910,Bank Transfer,Paid,710.98,2024-02-28
4911,4911,PayPal,Paid,280.67,2025-09-08
4912,4912,Card,Paid,547.96,2022-07-28
4913,4913,PayPal,Pending,1942.5,2024-12-19
4914,4914,Invoice,Paid,2386.12,2022-06-10
4915,4915,PayPal,Paid,1562.59,2025-08-06
4916,4916,PayPal,Paid,1354.32,2023-10-03
4917,4917,PayPal,Paid,182.82,2024-12-24
4918,4918,Card,Paid,59.18,2022-09-26
4919,4919,Bank Transfer,Refunded,399.74,2024-08-16
4920,4920,Bank Transfer,Paid,604.53,2025-08-18
4921,4921,PayPal,Refunded,1523.13,2022-07-05
